Station,DateTime,date,time,TideHeight,est_time,est_date,dateFactor
"Portland, Casco Bay, Maine",2024-04-16T15:10:00Z,2024-04-16,2024-04-30T15:10:00Z,0.5623192887709461,2024-04-16T15:10:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T15:20:00Z,2024-04-16,2024-04-30T15:20:00Z,0.5095814925703526,2024-04-16T15:20:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T15:30:00Z,2024-04-16,2024-04-30T15:30:00Z,0.46279936939347116,2024-04-16T15:30:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T15:40:00Z,2024-04-16,2024-04-30T15:40:00Z,0.4221543896502435,2024-04-16T15:40:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T15:50:00Z,2024-04-16,2024-04-30T15:50:00Z,0.3878227033774732,2024-04-16T15:50:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T16:00:00Z,2024-04-16,2024-04-30T16:00:00Z,0.35997866055717953,2024-04-16T16:00:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T16:10:00Z,2024-04-16,2024-04-30T16:10:00Z,0.3387956713091977,2024-04-16T16:10:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T16:20:00Z,2024-04-16,2024-04-30T16:20:00Z,0.32444426752173006,2024-04-16T16:20:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T16:30:00Z,2024-04-16,2024-04-30T16:30:00Z,0.3170874277562599,2024-04-16T16:30:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T16:40:00Z,2024-04-16,2024-04-30T16:40:00Z,0.316873424070895,2024-04-16T16:40:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T16:50:00Z,2024-04-16,2024-04-30T16:50:00Z,0.3239266299922039,2024-04-16T16:50:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T17:00:00Z,2024-04-16,2024-04-30T17:00:00Z,0.3383368814967381,2024-04-16T17:00:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T17:10:00Z,2024-04-16,2024-04-30T17:10:00Z,0.3601480976009966,2024-04-16T17:10:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T17:20:00Z,2024-04-16,2024-04-30T17:20:00Z,0.389346936469306,2024-04-16T17:20:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T17:30:00Z,2024-04-16,2024-04-30T17:30:00Z,0.42585228221424887,2024-04-16T17:30:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T17:40:00Z,2024-04-16,2024-04-30T17:40:00Z,0.469506325348602,2024-04-16T17:40:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T17:50:00Z,2024-04-16,2024-04-30T17:50:00Z,0.5200679180337465,2024-04-16T17:50:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T18:00:00Z,2024-04-16,2024-04-30T18:00:00Z,0.5772087588788521,2024-04-16T18:00:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T18:10:00Z,2024-04-16,2024-04-30T18:10:00Z,0.64051279900283975,2024-04-16T18:10:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T18:20:00Z,2024-04-16,2024-04-30T18:20:00Z,0.70947907160387,2024-04-16T18:20:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T18:30:00Z,2024-04-16,2024-04-30T18:30:00Z,0.7835279433891592,2024-04-16T18:30:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T18:40:00Z,2024-04-16,2024-04-30T18:40:00Z,0.8620105807616834,2024-04-16T18:40:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T18:50:00Z,2024-04-16,2024-04-30T18:50:00Z,0.9442212296929815,2024-04-16T18:50:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T19:00:00Z,2024-04-16,2024-04-30T19:00:00Z,1.0294117380618233,2024-04-16T19:00:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T19:10:00Z,2024-04-16,2024-04-30T19:10:00Z,1.1168076136873775,2024-04-16T19:10:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T19:20:00Z,2024-04-16,2024-04-30T19:20:00Z,1.2056248190256564,2024-04-16T19:20:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T19:30:00Z,2024-04-16,2024-04-30T19:30:00Z,1.295086460398176,2024-04-16T19:30:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T19:40:00Z,2024-04-16,2024-04-30T19:40:00Z,1.3844385385231037,2024-04-16T19:40:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T19:50:00Z,2024-04-16,2024-04-30T19:50:00Z,1.4729639874208864,2024-04-16T19:50:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T20:00:00Z,2024-04-16,2024-04-30T20:00:00Z,1.5599943368568105,2024-04-16T20:00:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T20:10:00Z,2024-04-16,2024-04-30T20:10:00Z,1.6449184824101575,2024-04-16T20:10:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T20:20:00Z,2024-04-16,2024-04-30T20:20:00Z,1.7271882277414237,2024-04-16T20:20:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T20:30:00Z,2024-04-16,2024-04-30T20:30:00Z,1.806320464206264,2024-04-16T20:30:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T20:40:00Z,2024-04-16,2024-04-30T20:40:00Z,1.8818960610170676,2024-04-16T20:40:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T20:50:00Z,2024-04-16,2024-04-30T20:50:00Z,1.9535557414546887,2024-04-16T20:50:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T21:00:00Z,2024-04-16,2024-04-30T21:00:00Z,2.020993404458807,2024-04-16T21:00:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T21:10:00Z,2024-04-16,2024-04-30T21:10:00Z,2.0839475046214377,2024-04-16T21:10:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T21:20:00Z,2024-04-16,2024-04-30T21:20:00Z,2.1421912174398123,2024-04-16T21:20:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T21:30:00Z,2024-04-16,2024-04-30T21:30:00Z,2.195522183528206,2024-04-16T21:30:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T21:40:00Z,2024-04-16,2024-04-30T21:40:00Z,2.2437526410627067,2024-04-16T21:40:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T21:50:00Z,2024-04-16,2024-04-30T21:50:00Z,2.286700719163659,2024-04-16T21:50:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T22:00:00Z,2024-04-16,2024-04-30T22:00:00Z,2.3241835785096128,2024-04-16T22:00:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T22:10:00Z,2024-04-16,2024-04-30T22:10:00Z,2.356012954798517,2024-04-16T22:10:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T22:20:00Z,2024-04-16,2024-04-30T22:20:00Z,2.3819934940271446,2024-04-16T22:20:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T22:30:00Z,2024-04-16,2024-04-30T22:30:00Z,2.4019240766049497,2024-04-16T22:30:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T22:40:00Z,2024-04-16,2024-04-30T22:40:00Z,2.4156021222657964,2024-04-16T22:40:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T22:50:00Z,2024-04-16,2024-04-30T22:50:00Z,2.422830662665982,2024-04-16T22:50:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T23:00:00Z,2024-04-16,2024-04-30T23:00:00Z,2.4234277765385617,2024-04-16T23:00:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T23:10:00Z,2024-04-16,2024-04-30T23:10:00Z,2.4172378155455014,2024-04-16T23:10:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T23:20:00Z,2024-04-16,2024-04-30T23:20:00Z,2.4041437181863365,2024-04-16T23:20:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T23:30:00Z,2024-04-16,2024-04-30T23:30:00Z,2.384079622649728,2024-04-16T23:30:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T23:40:00Z,2024-04-16,2024-04-30T23:40:00Z,2.357042952885535,2024-04-16T23:40:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-16T23:50:00Z,2024-04-16,2024-04-30T23:50:00Z,2.3231051678297714,2024-04-16T23:50:00Z,2024-04-16,a20240416
"Portland, Casco Bay, Maine",2024-04-17T00:00:00Z,2024-04-16,2024-05-01T00:00:00Z,2.2824204307346765,2024-04-17T00:00:00Z,2024-04-17,a20240416
"Portland, Casco Bay, Maine",2024-04-17T00:10:00Z,2024-04-16,2024-05-01T00:10:00Z,2.2352315697302374,2024-04-17T00:10:00Z,2024-04-17,a20240416
"Portland, Casco Bay, Maine",2024-04-17T00:20:00Z,2024-04-16,2024-05-01T00:20:00Z,2.1818728549818323,2024-04-17T00:20:00Z,2024-04-17,a20240416
"Portland, Casco Bay, Maine",2024-04-17T00:30:00Z,2024-04-16,2024-05-01T00:30:00Z,2.1227693023537784,2024-04-17T00:30:00Z,2024-04-17,a20240416
"Portland, Casco Bay, Maine",2024-04-17T00:40:00Z,2024-04-16,2024-05-01T00:40:00Z,2.0584324167921375,2024-04-17T00:40:00Z,2024-04-17,a20240416
"Portland, Casco Bay, Maine",2024-04-17T00:50:00Z,2024-04-16,2024-05-01T00:50:00Z,1.9894524978902706,2024-04-17T00:50:00Z,2024-04-17,a20240416
"Portland, Casco Bay, Maine",2024-04-17T07:00:00Z,2024-04-17,2024-04-30T07:00:00Z,1.1601033056087922,2024-04-17T07:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T07:10:00Z,2024-04-17,2024-04-30T07:10:00Z,1.2400714091098817,2024-04-17T07:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T07:20:00Z,2024-04-17,2024-04-30T07:20:00Z,1.3229113633719372,2024-04-17T07:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T07:30:00Z,2024-04-17,2024-04-30T07:30:00Z,1.4078579695403972,2024-04-17T07:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T07:40:00Z,2024-04-17,2024-04-30T07:40:00Z,1.4941291917946493,2024-04-17T07:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T07:50:00Z,2024-04-17,2024-04-30T07:50:00Z,1.5809432543249573,2024-04-17T07:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T08:00:00Z,2024-04-17,2024-04-30T08:00:00Z,1.6675351980227153,2024-04-17T08:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T08:10:00Z,2024-04-17,2024-04-30T08:10:00Z,1.753172080176198,2024-04-17T08:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T08:20:00Z,2024-04-17,2024-04-30T08:20:00Z,1.8371660849622722,2024-04-17T08:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T08:30:00Z,2024-04-17,2024-04-30T08:30:00Z,1.9188849419878027,2024-04-17T08:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T08:40:00Z,2024-04-17,2024-04-30T08:40:00Z,1.997759216423412,2024-04-17T08:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T08:50:00Z,2024-04-17,2024-04-30T08:50:00Z,2.073286226950321,2024-04-17T08:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T09:00:00Z,2024-04-17,2024-04-30T09:00:00Z,2.145030554699735,2024-04-17T09:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T09:10:00Z,2024-04-17,2024-04-30T09:10:00Z,2.2126213145533464,2024-04-17T09:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T09:20:00Z,2024-04-17,2024-04-30T09:20:00Z,2.275746556471102,2024-04-17T09:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T09:30:00Z,2024-04-17,2024-04-30T09:30:00Z,2.3341453365839606,2024-04-17T09:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T09:40:00Z,2024-04-17,2024-04-30T09:40:00Z,2.3875981347949797,2024-04-17T09:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T09:50:00Z,2024-04-17,2024-04-30T09:50:00Z,2.4359163889466884,2024-04-17T09:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T10:00:00Z,2024-04-17,2024-04-30T10:00:00Z,2.4789319594399992,2024-04-17T10:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T10:10:00Z,2024-04-17,2024-04-30T10:10:00Z,2.516487329792422,2024-04-17T10:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T10:20:00Z,2024-04-17,2024-04-30T10:20:00Z,2.548427288625349,2024-04-17T10:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T10:30:00Z,2024-04-17,2024-04-30T10:30:00Z,2.574592730865923,2024-04-17T10:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T10:40:00Z,2024-04-17,2024-04-30T10:40:00Z,2.594817067414019,2024-04-17T10:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T10:50:00Z,2024-04-17,2024-04-30T10:50:00Z,2.6089255526749104,2024-04-17T10:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T11:00:00Z,2024-04-17,2024-04-30T11:00:00Z,2.616737639650744,2024-04-17T11:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T11:10:00Z,2024-04-17,2024-04-30T11:10:00Z,2.618072265453322,2024-04-17T11:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T11:20:00Z,2024-04-17,2024-04-30T11:20:00Z,2.6127557693176002,2024-04-17T11:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T11:30:00Z,2024-04-17,2024-04-30T11:30:00Z,2.6006319632467627,2024-04-17T11:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T11:40:00Z,2024-04-17,2024-04-30T11:40:00Z,2.5815737238807004,2024-04-17T11:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T11:50:00Z,2024-04-17,2024-04-30T11:50:00Z,2.55549536272416,2024-04-17T11:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T12:00:00Z,2024-04-17,2024-04-30T12:00:00Z,2.522364967559215,2024-04-17T12:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T12:10:00Z,2024-04-17,2024-04-30T12:10:00Z,2.4822158948454396,2024-04-17T12:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T12:20:00Z,2024-04-17,2024-04-30T12:20:00Z,2.4351566320131948,2024-04-17T12:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T12:30:00Z,2024-04-17,2024-04-30T12:30:00Z,2.3813783373178703,2024-04-17T12:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T12:40:00Z,2024-04-17,2024-04-30T12:40:00Z,2.3211594977462515,2024-04-17T12:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T12:50:00Z,2024-04-17,2024-04-30T12:50:00Z,2.254867313962831,2024-04-17T12:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T13:00:00Z,2024-04-17,2024-04-30T13:00:00Z,2.1829556147849267,2024-04-17T13:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T13:10:00Z,2024-04-17,2024-04-30T13:10:00Z,2.1059593099448377,2024-04-17T13:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T13:20:00Z,2024-04-17,2024-04-30T13:20:00Z,2.0244855959280064,2024-04-17T13:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T13:30:00Z,2024-04-17,2024-04-30T13:30:00Z,1.9392023224515995,2024-04-17T13:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T13:40:00Z,2024-04-17,2024-04-30T13:40:00Z,1.8508240944928716,2024-04-17T13:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T13:50:00Z,2024-04-17,2024-04-30T13:50:00Z,1.7600968162445956,2024-04-17T13:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T14:00:00Z,2024-04-17,2024-04-30T14:00:00Z,1.6677814706432925,2024-04-17T14:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T14:10:00Z,2024-04-17,2024-04-30T14:10:00Z,1.5746379658635437,2024-04-17T14:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T14:20:00Z,2024-04-17,2024-04-30T14:20:00Z,1.481409866076093,2024-04-17T14:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T14:30:00Z,2024-04-17,2024-04-30T14:30:00Z,1.388810758907625,2024-04-17T14:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T14:40:00Z,2024-04-17,2024-04-30T14:40:00Z,1.2975129006834472,2024-04-17T14:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T14:50:00Z,2024-04-17,2024-04-30T14:50:00Z,1.2081386298805608,2024-04-17T14:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T15:00:00Z,2024-04-17,2024-04-30T15:00:00Z,1.1212548590117526,2024-04-17T15:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T15:10:00Z,2024-04-17,2024-04-30T15:10:00Z,1.0373707569427297,2024-04-17T15:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T15:20:00Z,2024-04-17,2024-04-30T15:20:00Z,0.9569385301851815,2024-04-17T15:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T15:30:00Z,2024-04-17,2024-04-30T15:30:00Z,0.8803570159381723,2024-04-17T15:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T15:40:00Z,2024-04-17,2024-04-30T15:40:00Z,0.8079776241851205,2024-04-17T15:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T15:50:00Z,2024-04-17,2024-04-30T15:50:00Z,0.7401120221161784,2024-04-17T15:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T16:00:00Z,2024-04-17,2024-04-30T16:00:00Z,0.677040850732065,2024-04-17T16:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T16:10:00Z,2024-04-17,2024-04-30T16:10:00Z,0.6190227072616901,2024-04-17T16:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T16:20:00Z,2024-04-17,2024-04-30T16:20:00Z,0.56630262150869215,2024-04-17T16:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T16:30:00Z,2024-04-17,2024-04-30T16:30:00Z,0.5191192997156477,2024-04-17T16:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T16:40:00Z,2024-04-17,2024-04-30T16:40:00Z,0.4777105029837087,2024-04-17T16:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T16:50:00Z,2024-04-17,2024-04-30T16:50:00Z,0.44231606267285695,2024-04-17T16:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T17:00:00Z,2024-04-17,2024-04-30T17:00:00Z,0.41317820371553615,2024-04-17T17:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T17:10:00Z,2024-04-17,2024-04-30T17:10:00Z,0.39053903755335456,2024-04-17T17:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T17:20:00Z,2024-04-17,2024-04-30T17:20:00Z,0.3746352870863078,2024-04-17T17:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T17:30:00Z,2024-04-17,2024-04-30T17:30:00Z,0.36569050365621786,2024-04-17T17:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T17:40:00Z,2024-04-17,2024-04-30T17:40:00Z,0.3639052178385807,2024-04-17T17:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T17:50:00Z,2024-04-17,2024-04-30T17:50:00Z,0.36944561993189173,2024-04-17T17:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T18:00:00Z,2024-04-17,2024-04-30T18:00:00Z,0.3824314824466238,2024-04-17T18:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T18:10:00Z,2024-04-17,2024-04-30T18:10:00Z,0.4029241079526145,2024-04-17T18:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T18:20:00Z,2024-04-17,2024-04-30T18:20:00Z,0.4309151066382553,2024-04-17T18:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T18:30:00Z,2024-04-17,2024-04-30T18:30:00Z,0.4663167772259943,2024-04-17T18:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T18:40:00Z,2024-04-17,2024-04-30T18:40:00Z,0.5089547843156031,2024-04-17T18:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T18:50:00Z,2024-04-17,2024-04-30T18:50:00Z,0.5585636995966852,2024-04-17T18:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T19:00:00Z,2024-04-17,2024-04-30T19:00:00Z,0.614785811623791,2024-04-17T19:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T19:10:00Z,2024-04-17,2024-04-30T19:10:00Z,0.6771734190387044,2024-04-17T19:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T19:20:00Z,2024-04-17,2024-04-30T19:20:00Z,0.7451946173121852,2024-04-17T19:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T19:30:00Z,2024-04-17,2024-04-30T19:30:00Z,0.8182423820555002,2024-04-17T19:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T19:40:00Z,2024-04-17,2024-04-30T19:40:00Z,0.8956465559091926,2024-04-17T19:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T19:50:00Z,2024-04-17,2024-04-30T19:50:00Z,0.9766881732469482,2024-04-17T19:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T20:00:00Z,2024-04-17,2024-04-30T20:00:00Z,1.060615418450823,2024-04-17T20:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T20:10:00Z,2024-04-17,2024-04-30T20:10:00Z,1.146660418088944,2024-04-17T20:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T20:20:00Z,2024-04-17,2024-04-30T20:20:00Z,1.2340560209821068,2024-04-17T20:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T20:30:00Z,2024-04-17,2024-04-30T20:30:00Z,1.3220517259288445,2024-04-17T20:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T20:40:00Z,2024-04-17,2024-04-30T20:40:00Z,1.4099279743390711,2024-04-17T20:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T20:50:00Z,2024-04-17,2024-04-30T20:50:00Z,1.4970081306697944,2024-04-17T20:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T21:00:00Z,2024-04-17,2024-04-30T21:00:00Z,1.5826676206761783,2024-04-17T21:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T21:10:00Z,2024-04-17,2024-04-30T21:10:00Z,1.6663398767920494,2024-04-17T21:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T21:20:00Z,2024-04-17,2024-04-30T21:20:00Z,1.7475189401184048,2024-04-17T21:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T21:30:00Z,2024-04-17,2024-04-30T21:30:00Z,1.8257587768946206,2024-04-17T21:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T21:40:00Z,2024-04-17,2024-04-30T21:40:00Z,1.900669570755622,2024-04-17T21:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T21:50:00Z,2024-04-17,2024-04-30T21:50:00Z,1.971911437697387,2024-04-17T21:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T22:00:00Z,2024-04-17,2024-04-30T22:00:00Z,2.0391861667821276,2024-04-17T22:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T22:10:00Z,2024-04-17,2024-04-30T22:10:00Z,2.1022277063439425,2024-04-17T22:10:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T22:20:00Z,2024-04-17,2024-04-30T22:20:00Z,2.160792185448184,2024-04-17T22:20:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T22:30:00Z,2024-04-17,2024-04-30T22:30:00Z,2.2146482792800883,2024-04-17T22:30:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T22:40:00Z,2024-04-17,2024-04-30T22:40:00Z,2.263568693803111,2024-04-17T22:40:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T22:50:00Z,2024-04-17,2024-04-30T22:50:00Z,2.307323461642903,2024-04-17T22:50:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T23:00:00Z,2024-04-17,2024-04-30T23:00:00Z,2.3456756130756506,2024-04-17T23:00:00Z,2024-04-17,a20240417
"Portland, Casco Bay, Maine",2024-04-17T23:10:00Z,2024-04-17,2024-04-30T23:10:00Z,2.37837962141618,2024-04-17T23:10:00Z,2024-04-17,a20240417
